log_id,withdrawal_date,amount_drawn,worker_id,item_code
3004595,2024-06-25,4,10354,ITM-1071
3004596,2024-12-03,1,10475,ITM-1081
3004597,2024-05-22,2,10508,ITM-1000
3004598,2024-06-08,4,10338,ITM-1000
3004599,2024-11-12,1,10354,ITM-1103
3004600,2026-01-21,2,10386,ITM-1100
3004601,2024-11-03,4,10237,ITM-1055
3004602,2025-07-03,1,10007,ITM-1007
3004603,2024-11-19,4,10009,ITM-1086
3004604,2025-12-08,2,10161,ITM-1074
3004605,2026-03-03,5,10286,ITM-1097
3004606,2024-07-23,2,10014,ITM-1046
3004607,2024-04-20,5,10415,ITM-1044
3004608,2025-03-20,1,10475,ITM-1109
3004609,2025-04-14,5,10060,ITM-1063
3004610,2024-10-04,3,10481,ITM-1050
3004611,2026-01-26,3,10403,ITM-1043
3004612,2025-11-08,5,10494,ITM-1040
3004613,2024-08-16,2,10478,ITM-1014
3004614,2025-03-03,2,10380,ITM-1011
3004615,2024-10-31,2,10150,ITM-1021
3004616,2025-12-28,1,10472,ITM-1046
3004617,2024-04-22,5,10424,ITM-1085
3004618,2024-10-21,5,10023,ITM-1000
3004619,2025-09-19,5,10238,ITM-1072
3004620,2025-09-01,3,10292,ITM-1103
3004621,2025-08-31,3,10258,ITM-1106
3004622,2026-02-26,4,10340,ITM-1089
3004623,2024-05-24,1,10396,ITM-1050
3004624,2024-05-10,2,10237,ITM-1015
3004625,2025-03-02,4,10149,ITM-1049
3004626,2025-04-27,4,10396,ITM-1032
3004627,2026-02-12,1,10069,ITM-1094
3004628,2025-03-17,4,10008,ITM-1103
3004629,2025-12-17,4,10189,ITM-1014
3004630,2025-03-02,3,10079,ITM-1078
3004631,2025-11-15,1,10309,ITM-1016
3004632,2025-05-04,2,10028,ITM-1074
3004633,2025-01-11,2,10000,ITM-1005
3004634,2025-10-02,1,10039,ITM-1026
3004635,2024-09-06,2,10443,ITM-1087
3004636,2024-03-21,5,10059,ITM-1033
3004637,2024-12-16,5,10349,ITM-1020
3004638,2025-05-22,4,10116,ITM-1027
3004639,2026-02-10,1,10202,ITM-1045
3004640,2025-10-27,2,10176,ITM-1049
3004641,2025-06-29,3,10229,ITM-1035
3004642,2026-03-05,5,10145,ITM-1051
3004643,2024-05-26,3,10355,ITM-1081
3004644,2024-06-07,5,10247,ITM-1045
3004645,2025-08-02,3,10505,ITM-1103
3004646,2025-08-23,3,10096,ITM-1054
3004647,2026-02-21,2,10092,ITM-1097
3004648,2026-01-31,4,10140,ITM-1043
3004649,2024-07-05,3,10483,ITM-1030
3004650,2025-06-01,2,10491,ITM-1046
3004651,2026-03-06,4,10473,ITM-1086
3004652,2025-08-28,3,10023,ITM-1091
3004653,2024-04-02,3,10219,ITM-1078
3004654,2024-10-22,4,10261,ITM-1000
3004655,2025-10-10,4,10304,ITM-1079
3004656,2025-01-20,4,10255,ITM-1010
3004657,2025-11-12,4,10199,ITM-1030
3004658,2025-02-23,2,10071,ITM-1068
3004659,2025-08-25,1,10083,ITM-1081
3004660,2024-05-29,3,10345,ITM-1106
3004661,2025-09-29,1,10128,ITM-1012
3004662,2024-08-10,4,10097,ITM-1056
3004663,2025-03-01,4,10135,ITM-1096
3004664,2024-12-10,2,10236,ITM-1039
3004665,2025-06-22,5,10151,ITM-1102
3004666,2026-03-02,2,10229,ITM-1043
3004667,2024-04-15,5,10079,ITM-1099
3004668,2026-03-10,2,10202,ITM-1015
3004669,2024-09-03,3,10114,ITM-1066
3004670,2024-04-21,4,10294,ITM-1030
3004671,2026-01-01,2,10384,ITM-1099
3004672,2026-01-27,5,10301,ITM-1108
3004673,2024-08-19,5,10116,ITM-1030
3004674,2025-05-11,3,10244,ITM-1045
3004675,2024-09-24,4,10467,ITM-1067
3004676,2025-01-09,5,10381,ITM-1059
3004677,2025-03-16,2,10418,ITM-1080
3004678,2025-08-09,4,10061,ITM-1027
3004679,2024-04-12,4,10464,ITM-1027
3004680,2025-12-16,3,10282,ITM-1060
3004681,2025-10-29,1,10159,ITM-1028
3004682,2024-12-16,3,10313,ITM-1045
3004683,2024-12-16,4,10106,ITM-1021
3004684,2025-06-17,4,10262,ITM-1017
3004685,2025-11-09,3,10458,ITM-1078
3004686,2025-07-09,1,10108,ITM-1082
3004687,2025-10-24,2,10464,ITM-1078
3004688,2024-10-21,2,10130,ITM-1046
3004689,2026-02-26,2,10128,ITM-1010
3004690,2025-04-13,4,10384,ITM-1009
3004691,2024-04-17,2,10186,ITM-1032
3004692,2025-04-06,5,10185,ITM-1085
3004693,2024-10-15,3,10104,ITM-1074
3004694,2025-03-21,5,10220,ITM-1005
3004695,2025-08-30,4,10483,ITM-1008
3004696,2025-02-06,4,10241,ITM-1078
3004697,2026-01-08,5,10284,ITM-1027
3004698,2024-07-15,3,10202,ITM-1098
3004699,2025-02-14,2,10090,ITM-1037
3004700,2025-05-28,3,10232,ITM-1018
3004701,2025-05-12,4,10247,ITM-1012
3004702,2025-12-31,5,10224,ITM-1108
3004703,2025-11-15,4,10209,ITM-1078
3004704,2024-10-09,4,10371,ITM-1100
3004705,2024-07-16,1,10041,ITM-1065
3004706,2025-11-16,5,10470,ITM-1100
3004707,2024-12-28,3,10005,ITM-1013
3004708,2024-12-06,1,10235,ITM-1063
3004709,2024-11-17,1,10339,ITM-1010
3004710,2024-06-25,3,10246,ITM-1099
3004711,2025-07-30,5,10084,ITM-1105
3004712,2024-11-03,3,10478,ITM-1077
3004713,2024-12-25,1,10395,ITM-1010
3004714,2025-02-05,1,10482,ITM-1092
3004715,2025-12-24,3,10085,ITM-1051
3004716,2024-07-17,3,10019,ITM-1085
3004717,2024-03-22,1,10295,ITM-1036
3004718,2025-02-28,4,10125,ITM-1095
3004719,2025-05-20,5,10003,ITM-1025
3004720,2025-05-03,5,10043,ITM-1041
3004721,2025-06-13,1,10426,ITM-1067
3004722,2025-04-03,5,10208,ITM-1105
3004723,2025-11-22,2,10368,ITM-1094
3004724,2025-06-20,2,10482,ITM-1005
3004725,2024-08-01,1,10506,ITM-1039
3004726,2025-10-11,3,10055,ITM-1085
3004727,2024-07-13,4,10172,ITM-1033
3004728,2025-01-27,2,10093,ITM-1054
3004729,2025-01-07,4,10126,ITM-1006
3004730,2024-07-13,3,10043,ITM-1008
3004731,2025-02-14,2,10318,ITM-1033
3004732,2025-09-04,2,10091,ITM-1022
3004733,2025-02-22,3,10265,ITM-1052
3004734,2025-08-26,4,10252,ITM-1070
3004735,2024-09-22,4,10270,ITM-1106
3004736,2025-11-11,1,10406,ITM-1107
3004737,2026-02-10,3,10201,ITM-1046
3004738,2025-04-17,1,10388,ITM-1011
3004739,2025-03-08,1,10435,ITM-1074
3004740,2025-11-13,4,10138,ITM-1061
3004741,2025-01-04,2,10261,ITM-1001
3004742,2025-12-31,1,10350,ITM-1062
3004743,2025-05-18,1,10195,ITM-1037
3004744,2025-05-13,4,10125,ITM-1028
3004745,2025-11-27,1,10087,ITM-1011
3004746,2024-10-18,5,10438,ITM-1004
3004747,2024-12-13,4,10074,ITM-1086
3004748,2025-10-01,5,10206,ITM-1012
3004749,2025-11-28,2,10236,ITM-1070
3004750,2025-04-01,3,10276,ITM-1002
3004751,2025-11-06,4,10487,ITM-1106
3004752,2024-04-14,3,10097,ITM-1048
3004753,2024-11-21,5,10239,ITM-1060
3004754,2024-12-27,3,10443,ITM-1058
3004755,2024-10-16,5,10050,ITM-1026
3004756,2024-04-14,4,10184,ITM-1083
3004757,2025-11-05,4,10095,ITM-1004
3004758,2025-11-08,3,10049,ITM-1058
3004759,2024-04-02,2,10282,ITM-1009
3004760,2024-05-18,1,10318,ITM-1063
3004761,2025-04-25,4,10264,ITM-1077
3004762,2024-05-01,1,10385,ITM-1014
3004763,2026-02-07,4,10093,ITM-1096
3004764,2025-12-02,5,10082,ITM-1069
3004765,2025-10-27,1,10318,ITM-1027
3004766,2026-01-18,5,10040,ITM-1047
3004767,2025-12-23,5,10122,ITM-1019
3004768,2025-10-07,1,10405,ITM-1040
3004769,2024-10-18,3,10299,ITM-1036
3004770,2025-07-02,5,10093,ITM-1020
3004771,2024-07-27,5,10326,ITM-1058
3004772,2025-11-29,3,10283,ITM-1003
3004773,2024-09-22,3,10146,ITM-1018
3004774,2025-10-28,1,10174,ITM-1103
3004775,2024-07-10,4,10054,ITM-1045
3004776,2025-07-03,4,10283,ITM-1012
3004777,2025-12-08,1,10008,ITM-1072
3004778,2025-11-21,4,10060,ITM-1017
3004779,2025-02-22,2,10126,ITM-1088
3004780,2024-11-08,4,10198,ITM-1064
3004781,2025-12-24,2,10162,ITM-1062
3004782,2025-09-07,2,10332,ITM-1108
3004783,2025-11-01,4,10401,ITM-1055
3004784,2024-08-19,2,10452,ITM-1097
3004785,2024-10-16,3,10305,ITM-1038
3004786,2024-05-27,2,10440,ITM-1054
3004787,2024-10-26,2,10047,ITM-1043
3004788,2024-07-07,5,10359,ITM-1001
3004789,2024-06-12,2,10476,ITM-1037
3004790,2025-04-28,4,10497,ITM-1001
3004791,2024-06-14,4,10074,ITM-1045
3004792,2026-03-05,2,10177,ITM-1093
3004793,2025-12-15,2,10499,ITM-1071
3004794,2024-11-14,3,10199,ITM-1102
3004795,2025-10-31,1,10306,ITM-1074
3004796,2025-05-21,1,10153,ITM-1017
3004797,2025-05-10,1,10142,ITM-1001
3004798,2025-09-08,1,10328,ITM-1076
3004799,2024-05-24,3,10384,ITM-1065
3004800,2025-01-03,5,10394,ITM-1109
3004801,2025-04-12,3,10336,ITM-1090
3004802,2024-11-26,4,10002,ITM-1023
3004803,2025-06-21,4,10460,ITM-1085
3004804,2024-05-21,1,10367,ITM-1027
3004805,2025-12-06,4,10184,ITM-1020
3004806,2025-12-11,3,10271,ITM-1028
3004807,2025-05-31,4,10020,ITM-1034
3004808,2026-02-01,1,10188,ITM-1051
3004809,2025-05-08,5,10383,ITM-1084
3004810,2024-03-27,4,10159,ITM-1096
3004811,2024-09-01,2,10121,ITM-1062
3004812,2025-08-31,4,10004,ITM-1079
3004813,2024-11-30,3,10155,ITM-1070
3004814,2025-05-08,2,10335,ITM-1028
3004815,2024-09-18,4,10242,ITM-1067
3004816,2024-03-26,3,10149,ITM-1099
3004817,2024-04-15,1,10466,ITM-1022
3004818,2025-01-17,5,10203,ITM-1046
3004819,2025-04-09,5,10016,ITM-1059
3004820,2024-12-15,4,10266,ITM-1045
3004821,2025-12-23,2,10210,ITM-1047
3004822,2025-12-09,3,10322,ITM-1012
3004823,2024-10-03,5,10334,ITM-1100
3004824,2025-07-18,1,10101,ITM-1033
3004825,2024-05-25,5,10048,ITM-1094
3004826,2024-12-25,3,10417,ITM-1101
3004827,2025-01-29,2,10244,ITM-1079
3004828,2025-11-29,3,10234,ITM-1005
3004829,2024-11-21,2,10326,ITM-1019
3004830,2025-01-24,5,10454,ITM-1035
3004831,2025-01-27,1,10326,ITM-1051
3004832,2024-06-17,5,10413,ITM-1101
3004833,2024-05-06,3,10260,ITM-1029
3004834,2024-12-16,4,10493,ITM-1052
3004835,2025-05-20,5,10278,ITM-1099
3004836,2025-07-29,3,10410,ITM-1079
3004837,2024-05-21,1,10494,ITM-1076
3004838,2024-11-05,2,10138,ITM-1102
3004839,2026-01-31,5,10220,ITM-1061
3004840,2024-07-08,5,10209,ITM-1101
3004841,2024-03-24,5,10098,ITM-1070
3004842,2024-12-14,3,10420,ITM-1012
3004843,2026-01-22,1,10443,ITM-1101
3004844,2025-04-20,2,10079,ITM-1035
3004845,2024-04-28,5,10459,ITM-1072
3004846,2025-08-23,5,10317,ITM-1090
3004847,2024-12-13,1,10196,ITM-1044
3004848,2025-05-21,1,10003,ITM-1044
3004849,2026-03-14,2,10127,ITM-1090
3004850,2025-06-26,1,10151,ITM-1081
3004851,2026-01-27,3,10270,ITM-1063
3004852,2025-07-10,3,10410,ITM-1063
3004853,2024-11-05,4,10478,ITM-1043
3004854,2024-03-22,3,10056,ITM-1104
3004855,2025-05-14,5,10238,ITM-1048
3004856,2024-08-11,3,10396,ITM-1078
3004857,2025-12-21,3,10102,ITM-1105
3004858,2025-01-29,2,10358,ITM-1060
3004859,2026-03-04,3,10280,ITM-1011
3004860,2024-11-16,5,10258,ITM-1058
3004861,2024-12-13,3,10505,ITM-1011
3004862,2024-12-18,5,10214,ITM-1000
3004863,2024-10-10,2,10064,ITM-1006
3004864,2025-01-09,5,10376,ITM-1101
3004865,2024-08-06,1,10006,ITM-1067
3004866,2025-04-13,5,10232,ITM-1107
3004867,2025-11-24,5,10464,ITM-1021
3004868,2024-07-11,4,10145,ITM-1022
3004869,2024-12-21,3,10444,ITM-1019
3004870,2025-03-09,3,10413,ITM-1010
3004871,2024-10-02,3,10077,ITM-1057
3004872,2025-08-05,5,10012,ITM-1027
3004873,2025-04-16,4,10241,ITM-1058
3004874,2024-09-13,1,10035,ITM-1039
3004875,2025-03-08,2,10501,ITM-1077
3004876,2025-03-30,1,10441,ITM-1039
3004877,2024-09-25,5,10236,ITM-1071
3004878,2026-01-16,4,10220,ITM-1065
3004879,2024-10-03,2,10111,ITM-1060
3004880,2025-02-08,3,10358,ITM-1082
3004881,2025-08-22,5,10034,ITM-1105
3004882,2025-11-14,4,10268,ITM-1107
3004883,2024-06-03,3,10161,ITM-1080
3004884,2026-01-01,3,10175,ITM-1025
3004885,2025-01-25,4,10350,ITM-1107
3004886,2026-03-03,2,10089,ITM-1029
3004887,2024-08-12,4,10239,ITM-1066
3004888,2025-04-24,3,10072,ITM-1077
3004889,2026-02-04,5,10205,ITM-1039
3004890,2024-12-26,1,10222,ITM-1087
3004891,2025-02-28,5,10351,ITM-1028
3004892,2024-09-10,4,10208,ITM-1027
3004893,2025-04-05,3,10198,ITM-1079
3004894,2025-12-18,3,10183,ITM-1052
3004895,2025-03-09,3,10431,ITM-1020
3004896,2024-11-26,1,10030,ITM-1029
3004897,2024-09-20,5,10172,ITM-1029
3004898,2024-12-01,2,10439,ITM-1107
3004899,2025-05-16,4,10398,ITM-1016
3004900,2025-04-14,3,10506,ITM-1007
3004901,2026-03-06,4,10332,ITM-1094
3004902,2025-06-07,2,10259,ITM-1068
3004903,2026-01-15,5,10427,ITM-1066
3004904,2025-10-09,1,10450,ITM-1066
3004905,2024-07-11,5,10157,ITM-1062
3004906,2025-08-27,2,10019,ITM-1099
3004907,2024-10-13,1,10452,ITM-1031
3004908,2024-07-29,4,10085,ITM-1034
3004909,2026-03-06,4,10172,ITM-1091
3004910,2024-10-14,5,10175,ITM-1043
3004911,2025-03-14,5,10034,ITM-1030
3004912,2025-01-20,3,10250,ITM-1036
3004913,2025-08-26,2,10249,ITM-1062
3004914,2024-06-26,5,10092,ITM-1045
3004915,2024-06-21,1,10259,ITM-1020
3004916,2025-05-30,2,10355,ITM-1023
3004917,2024-03-31,4,10292,ITM-1095
3004918,2024-09-14,3,10228,ITM-1016
3004919,2025-11-02,3,10502,ITM-1082
3004920,2024-12-17,3,10492,ITM-1062
3004921,2025-12-11,2,10447,ITM-1109
3004922,2024-08-16,1,10297,ITM-1089
3004923,2025-06-15,5,10358,ITM-1018
3004924,2026-01-21,3,10101,ITM-1020
3004925,2025-07-26,2,10155,ITM-1103
3004926,2025-11-09,2,10291,ITM-1088
3004927,2025-10-27,4,10170,ITM-1036
3004928,2025-10-09,1,10118,ITM-1081
3004929,2024-03-27,4,10239,ITM-1079
3004930,2025-05-24,2,10450,ITM-1015
3004931,2024-09-15,2,10158,ITM-1030
3004932,2026-02-11,1,10115,ITM-1082
3004933,2024-11-18,2,10413,ITM-1105
3004934,2025-10-16,4,10316,ITM-1035
3004935,2025-06-22,4,10086,ITM-1026
3004936,2025-12-13,2,10294,ITM-1048
3004937,2024-10-08,4,10211,ITM-1078
3004938,2024-10-04,5,10458,ITM-1037
3004939,2026-01-02,2,10261,ITM-1029
3004940,2024-03-23,3,10389,ITM-1033
3004941,2024-12-10,1,10131,ITM-1035
3004942,2025-05-22,3,10059,ITM-1039
3004943,2026-01-17,3,10453,ITM-1009
3004944,2025-08-22,4,10118,ITM-1016
3004945,2025-05-04,1,10270,ITM-1019
3004946,2025-10-16,5,10226,ITM-1093
3004947,2025-02-11,5,10386,ITM-1106
3004948,2026-01-13,5,10255,ITM-1015
3004949,2025-09-02,2,10105,ITM-1016
3004950,2025-08-24,3,10508,ITM-1043
3004951,2024-05-28,4,10030,ITM-1008
3004952,2025-11-10,2,10045,ITM-1023
3004953,2024-04-23,2,10119,ITM-1077
3004954,2024-06-20,1,10082,ITM-1058
3004955,2025-05-16,4,10358,ITM-1089
3004956,2025-12-19,1,10025,ITM-1042
3004957,2025-10-23,1,10184,ITM-1000
3004958,2025-08-20,1,10280,ITM-1002
3004959,2025-07-13,2,10200,ITM-1029
3004960,2024-07-10,1,10247,ITM-1082
3004961,2025-02-27,3,10171,ITM-1057
3004962,2026-03-01,2,10224,ITM-1059
3004963,2025-01-02,1,10227,ITM-1083
3004964,2025-08-09,2,10120,ITM-1045
3004965,2024-05-20,2,10146,ITM-1057
3004966,2025-11-18,1,10448,ITM-1037
3004967,2025-05-05,2,10099,ITM-1025
3004968,2024-04-19,3,10405,ITM-1092
3004969,2025-02-11,4,10362,ITM-1030
3004970,2024-11-17,1,10425,ITM-1051
3004971,2024-07-18,5,10002,ITM-1081
3004972,2024-05-11,2,10422,ITM-1006
3004973,2026-01-02,3,10031,ITM-1056
3004974,2025-02-07,3,10346,ITM-1106
3004975,2024-10-29,5,10207,ITM-1032
3004976,2025-09-19,2,10042,ITM-1053
3004977,2025-05-27,3,10014,ITM-1024
3004978,2025-10-12,2,10219,ITM-1068
3004979,2024-03-22,1,10308,ITM-1097
3004980,2024-03-22,2,10351,ITM-1049
3004981,2024-07-09,3,10430,ITM-1042
3004982,2026-02-06,4,10302,ITM-1104
3004983,2026-02-28,4,10273,ITM-1058
3004984,2025-12-05,2,10485,ITM-1061
3004985,2025-05-02,5,10220,ITM-1050
3004986,2024-07-18,3,10409,ITM-1013
3004987,2025-07-31,5,10204,ITM-1075
3004988,2025-12-29,5,10302,ITM-1036
3004989,2024-03-28,4,10405,ITM-1009
3004990,2025-02-24,3,10001,ITM-1021
3004991,2025-10-03,5,10325,ITM-1058
3004992,2024-07-30,2,10219,ITM-1070
3004993,2024-12-23,2,10251,ITM-1007
3004994,2025-07-13,3,10148,ITM-1100
3004995,2024-09-09,4,10128,ITM-1090
3004996,2025-10-22,3,10227,ITM-1078
3004997,2025-11-09,3,10360,ITM-1051
3004998,2024-08-28,4,10372,ITM-1083
3004999,2025-12-30,2,10387,ITM-1037
3005000,2024-06-28,4,10183,ITM-1049
3005001,2026-02-01,2,10344,ITM-1081
3005002,2025-05-05,1,10096,ITM-1047
3005003,2025-08-24,3,10092,ITM-1051
3005004,2024-09-07,1,10157,ITM-1050
3005005,2025-10-19,2,10268,ITM-1023
3005006,2025-10-09,3,10245,ITM-1048
3005007,2025-12-20,1,10412,ITM-1020
3005008,2025-06-30,1,10068,ITM-1050
3005009,2024-10-26,3,10186,ITM-1101
3005010,2024-08-02,5,10158,ITM-1054
3005011,2024-06-21,4,10165,ITM-1057
3005012,2025-03-29,2,10437,ITM-1095
3005013,2025-11-04,2,10412,ITM-1102
3005014,2025-05-09,1,10348,ITM-1045
3005015,2025-10-15,4,10105,ITM-1019
3005016,2024-09-14,3,10064,ITM-1020
3005017,2024-08-16,4,10212,ITM-1067
3005018,2026-02-01,3,10485,ITM-1031
3005019,2025-02-06,4,10403,ITM-1098
3005020,2025-08-20,4,10121,ITM-1106
3005021,2025-05-17,3,10194,ITM-1100
3005022,2025-02-05,4,10104,ITM-1047
3005023,2024-09-02,3,10034,ITM-1055
3005024,2024-09-05,5,10038,ITM-1102
3005025,2025-01-13,5,10087,ITM-1010
3005026,2025-02-03,5,10491,ITM-1004
3005027,2025-11-14,5,10284,ITM-1092
3005028,2026-01-31,3,10080,ITM-1056
3005029,2025-09-14,5,10080,ITM-1080
3005030,2025-09-28,2,10374,ITM-1069
3005031,2025-12-31,1,10396,ITM-1028
3005032,2024-09-05,1,10210,ITM-1106
3005033,2025-09-18,5,10333,ITM-1103
3005034,2025-07-29,2,10089,ITM-1009
3005035,2025-08-05,4,10013,ITM-1091
3005036,2025-03-08,5,10303,ITM-1030
3005037,2024-11-27,3,10493,ITM-1035
3005038,2026-01-01,5,10346,ITM-1022
3005039,2025-12-18,2,10466,ITM-1080
3005040,2025-05-09,2,10355,ITM-1065
3005041,2024-05-13,5,10084,ITM-1059
3005042,2025-10-06,1,10476,ITM-1075
3005043,2024-08-08,5,10401,ITM-1056
3005044,2024-09-27,1,10120,ITM-1027
3005045,2025-07-09,4,10253,ITM-1084
3005046,2024-09-08,2,10491,ITM-1074
3005047,2025-11-25,5,10326,ITM-1056
3005048,2025-11-25,4,10377,ITM-1067
3005049,2025-04-01,5,10082,ITM-1073
3005050,2025-01-19,4,10328,ITM-1037
3005051,2025-06-25,1,10167,ITM-1025
3005052,2024-12-09,1,10301,ITM-1079
3005053,2025-07-04,1,10439,ITM-1065
3005054,2026-02-09,2,10258,ITM-1097
3005055,2025-05-09,1,10204,ITM-1088
3005056,2025-11-01,4,10094,ITM-1008
3005057,2025-11-23,5,10003,ITM-1051
3005058,2025-09-27,5,10261,ITM-1089
3005059,2025-05-03,4,10374,ITM-1056
3005060,2024-06-26,4,10180,ITM-1091
3005061,2024-10-20,1,10279,ITM-1007
3005062,2026-01-04,4,10458,ITM-1101
3005063,2025-04-05,3,10051,ITM-1083
3005064,2024-12-21,4,10506,ITM-1075
3005065,2025-04-10,3,10296,ITM-1088
3005066,2024-06-10,5,10388,ITM-1105
3005067,2024-06-30,5,10209,ITM-1087
3005068,2024-12-14,2,10002,ITM-1096
3005069,2026-01-06,3,10076,ITM-1062
3005070,2024-12-12,4,10472,ITM-1101
3005071,2025-07-14,5,10172,ITM-1039
3005072,2025-10-19,2,10310,ITM-1058
3005073,2025-03-05,3,10313,ITM-1002
3005074,2025-12-20,3,10471,ITM-1095
3005075,2026-02-13,1,10363,ITM-1019
3005076,2025-09-23,3,10360,ITM-1087
3005077,2024-10-03,1,10123,ITM-1054
3005078,2024-09-28,2,10322,ITM-1061
3005079,2024-04-17,2,10207,ITM-1018
3005080,2024-08-05,2,10081,ITM-1083
3005081,2026-03-11,3,10045,ITM-1037
3005082,2026-03-13,3,10163,ITM-1103
3005083,2024-07-26,5,10089,ITM-1065
3005084,2024-12-26,3,10067,ITM-1063
3005085,2026-01-11,4,10151,ITM-1060
3005086,2024-04-12,2,10365,ITM-1030
3005087,2025-08-21,1,10228,ITM-1093
3005088,2025-12-25,2,10203,ITM-1068
3005089,2024-07-03,1,10191,ITM-1068
3005090,2024-11-15,1,10479,ITM-1098
3005091,2024-10-11,1,10242,ITM-1019
3005092,2024-09-22,3,10305,ITM-1001
3005093,2025-04-21,4,10426,ITM-1012
3005094,2024-09-21,2,10456,ITM-1009
3005095,2025-05-06,2,10501,ITM-1064
3005096,2025-07-15,4,10416,ITM-1095
3005097,2025-04-29,1,10474,ITM-1013
3005098,2025-09-03,5,10039,ITM-1065
3005099,2026-01-19,1,10087,ITM-1072
3005100,2024-06-22,3,10428,ITM-1072
3005101,2025-10-13,1,10156,ITM-1079
3005102,2025-04-13,4,10305,ITM-1076
3005103,2024-12-30,3,10136,ITM-1027
3005104,2024-06-28,3,10254,ITM-1010
3005105,2024-06-08,1,10339,ITM-1108
3005106,2024-06-06,4,10365,ITM-1106
3005107,2024-08-28,1,10125,ITM-1051
3005108,2024-05-05,1,10171,ITM-1089
3005109,2025-08-24,2,10120,ITM-1071
3005110,2025-06-05,4,10341,ITM-1087
3005111,2024-10-02,3,10487,ITM-1099
3005112,2025-07-05,4,10203,ITM-1044
3005113,2025-09-02,1,10501,ITM-1056
3005114,2024-08-07,1,10125,ITM-1052
3005115,2026-02-23,3,10475,ITM-1034
3005116,2025-10-11,1,10164,ITM-1001
3005117,2026-01-21,1,10469,ITM-1080
3005118,2024-08-23,3,10464,ITM-1078
3005119,2024-03-19,5,10197,ITM-1007
3005120,2024-08-22,2,10196,ITM-1067
3005121,2025-10-26,1,10040,ITM-1075
3005122,2025-07-21,5,10488,ITM-1017
3005123,2025-12-06,2,10250,ITM-1003
3005124,2024-06-18,2,10259,ITM-1097
3005125,2024-06-21,1,10374,ITM-1090
3005126,2026-01-15,5,10092,ITM-1028
3005127,2025-11-17,2,10302,ITM-1086
3005128,2025-11-21,5,10366,ITM-1045
3005129,2025-06-16,2,10465,ITM-1089
3005130,2025-10-12,1,10218,ITM-1056
3005131,2025-08-22,5,10081,ITM-1050
3005132,2024-03-22,2,10055,ITM-1034
3005133,2024-04-04,1,10005,ITM-1019
3005134,2024-04-19,2,10325,ITM-1057
3005135,2024-12-01,3,10360,ITM-1020
3005136,2025-09-22,2,10155,ITM-1059
3005137,2025-06-22,2,10198,ITM-1083
3005138,2025-10-19,1,10150,ITM-1031
3005139,2025-03-05,1,10248,ITM-1105
3005140,2025-09-29,3,10393,ITM-1012
3005141,2025-05-06,1,10474,ITM-1061
3005142,2024-09-18,3,10132,ITM-1033
3005143,2025-09-13,4,10219,ITM-1093
3005144,2024-09-18,4,10288,ITM-1030
3005145,2025-03-21,5,10410,ITM-1107
3005146,2024-09-06,1,10117,ITM-1003
3005147,2026-02-25,5,10291,ITM-1018
3005148,2025-08-15,1,10067,ITM-1037
3005149,2024-05-29,1,10132,ITM-1029
3005150,2024-09-12,2,10457,ITM-1042
3005151,2025-01-30,5,10131,ITM-1024
3005152,2025-04-20,3,10065,ITM-1086
3005153,2024-05-18,3,10464,ITM-1086
3005154,2025-08-16,3,10120,ITM-1001
3005155,2024-09-18,2,10428,ITM-1108
3005156,2025-01-20,2,10352,ITM-1089
3005157,2025-06-21,4,10016,ITM-1096
3005158,2025-03-06,1,10233,ITM-1026
3005159,2025-10-07,3,10109,ITM-1063
3005160,2025-11-06,2,10405,ITM-1071
3005161,2025-01-24,4,10056,ITM-1084
3005162,2024-07-24,3,10016,ITM-1010
3005163,2024-05-24,4,10307,ITM-1041
3005164,2024-09-27,5,10240,ITM-1041
3005165,2025-10-18,3,10483,ITM-1003
3005166,2024-09-22,4,10500,ITM-1068
3005167,2024-10-07,4,10440,ITM-1067
3005168,2025-10-09,3,10017,ITM-1047
3005169,2026-01-08,4,10457,ITM-1014
3005170,2025-01-18,5,10259,ITM-1053
3005171,2024-10-11,2,10479,ITM-1075
3005172,2024-11-06,2,10081,ITM-1008
3005173,2025-09-14,3,10202,ITM-1003
3005174,2025-09-12,1,10357,ITM-1018
3005175,2026-02-18,4,10438,ITM-1038
3005176,2025-11-20,3,10029,ITM-1058
3005177,2025-04-21,3,10115,ITM-1081
3005178,2024-07-24,2,10015,ITM-1008
3005179,2025-11-21,2,10003,ITM-1000
3005180,2024-03-31,4,10343,ITM-1068
3005181,2025-01-03,1,10076,ITM-1037
3005182,2025-08-23,2,10135,ITM-1024
3005183,2025-03-04,1,10485,ITM-1024
3005184,2026-02-27,3,10044,ITM-1078
3005185,2025-01-29,5,10280,ITM-1081
3005186,2025-12-03,4,10242,ITM-1018
3005187,2024-08-23,4,10283,ITM-1007
3005188,2026-02-01,5,10324,ITM-1109
3005189,2026-03-14,2,10320,ITM-1021
3005190,2025-05-02,2,10277,ITM-1030
3005191,2025-06-18,1,10123,ITM-1057
3005192,2024-09-22,1,10113,ITM-1076
3005193,2024-09-04,2,10003,ITM-1018
3005194,2025-08-05,1,10052,ITM-1065
3005195,2026-02-02,2,10509,ITM-1109
3005196,2025-02-04,5,10063,ITM-1097
3005197,2024-03-29,3,10460,ITM-1083
3005198,2024-04-12,4,10058,ITM-1106
3005199,2024-10-13,3,10421,ITM-1023
3005200,2025-07-10,3,10018,ITM-1101
3005201,2024-08-04,3,10347,ITM-1076
